"Fonte";"Tema";"Secao";"Subsecao";"Topico";"Sintese";"Contexto"
"manual-de-patentes.md";"Patentes";"5 Procedimentos para efetuar o depósito eletrônico";"5.3 Emissão da Guia de Recolhimento da União (GRU)";"5.3.1 Observações importantes sobre a geração de GRU";"Recomenda-se guardar uma cópia salva ou impressa da GRU. Recomenda-se a impressão à jato de tinta (ink jet) ou laser em qualidade normal ou alta (evite o modo econômico).";"Recomenda-se guardar uma cópia salva ou impressa da GRU. Recomenda-se a impressão à jato de tinta (ink jet) ou laser em qualidade normal ou alta (evite o modo econômico). Utilize folha A4 (210 x 297 mm) ou Carta (216 x 279 mm) e margens mínimas a esquerda e a direita do formulário. A página é melhor visualizada na resolução 1024 x 768. Jamais utilize a guia mais de uma vez! Caso queira demandar o mesmo serviço novamente, é necessário reiniciar o processo e selecionar de novo o mesmo serviço de forma que uma nova GRU seja emitida. Caso tenham sido inseridos dados errados e, mesmo assim, a GRU tenha sido emitida e paga, ela não poderá ser utilizada. Será necessário emitir uma nova GRU com as informações corretas do serviço desejado. Adicionalmente, poderá ser solicitada a devolução do valor pago relativo a GRU não utilizada. Para tanto, é necessário gerar uma GRU de código 801, preencher e submeter o formulário correspondente atendendo aos procedimentos regulamentados pela Diretoria de Patentes. Atenção! Não utilize a mesma GRU mais de uma vez, nem com dados errados – peça restituição de retribuição. Atenção! Caso a GRU seja isenta, copie o “Nosso Número” gerado. Não será possível “imprimir"" essa GRU."
"manual-de-patentes.md";"Patentes";"5 Procedimentos para efetuar o depósito eletrônico";"5.4 Pagamento da retribuição";"5.4 Pagamento da retribuição";"De posse da Guia de Recolhimento da União (GRU) emitida pelo Sistema e-INPI, o usuário deverá observar que o pagamento da GRU, deverá ser obrigatoriamente realizado antes do envio do Formulário Eletrônico, sob pena do serviço solicitado não ser considerado. A data de vencimento da GRU não possui relação com os prazos administrativos, que devem ser estritamente observados pelos requerentes, de acordo com o que preceitua a Lei da Propriedade Industrial.";"De posse da Guia de Recolhimento da União (GRU) emitida pelo Sistema e-INPI, o usuário deverá observar que o pagamento da GRU, deverá ser obrigatoriamente realizado antes do envio do Formulário Eletrônico, sob pena do serviço solicitado não ser considerado. A data de vencimento da GRU não possui relação com os prazos administrativos, que devem ser estritamente observados pelos requerentes, de acordo com o que preceitua a Lei da Propriedade Industrial. Por tanto, caso o requerente deseje enviar o seu pedido ou petição na data de hoje, deverá efetuar o pagamento até a data de hoje, mesmo que a GRU gerada apresente uma data de vencimento futura ou que contenha informações tais como “contra-apresentação” no campo Vencimento. Cumpre observar que, para fins de validade dos atos praticados pelo usuário que dependam de pagamento de retribuição, o serviço pretendido será considerado como efetivamente pago somente após a conciliação bancária da respectiva GRU."
"manual-de-patentes.md";"Patentes";"5 Procedimentos para efetuar o depósito eletrônico";"5.4 Pagamento da retribuição";"5.4.1 Pagamento da retribuição fora dos horários de expediente bancário";"Para fins de pagamento da retribuição referente ao depósito de pedido de patente de invenção e de modelo de utilidades e certificado de adição de invenção, a data da operação bancária será considerada como a data efetiva do pagamento, ainda que aquela tenha sido realizada em horários ou em dias durante os quais não há expediente bancário e desde que efetivamente comprovada. Portanto, nos casos em que a operação bancária relativa ao pagamento da retribuição for realizada até a data do envio do formulário eletrônico, mas fora dos horários ou dos dias de expediente bancário, o usuário deverá encaminhar, como anexo a...";"Para fins de pagamento da retribuição referente ao depósito de pedido de patente de invenção e de modelo de utilidades e certificado de adição de invenção, a data da operação bancária será considerada como a data efetiva do pagamento, ainda que aquela tenha sido realizada em horários ou em dias durante os quais não há expediente bancário e desde que efetivamente comprovada. Portanto, nos casos em que a operação bancária relativa ao pagamento da retribuição for realizada até a data do envio do formulário eletrônico, mas fora dos horários ou dos dias de expediente bancário, o usuário deverá encaminhar, como anexo ao formulário eletrônico, o comprovante digitalizado do pagamento da Guia de Recolhimento da União (GRU) contendo claramente o nº da GRU, a data de pagamento e autenticação bancária legíveis. Não serão aceitos como comprovante de pagamento os agendamentos de operação bancária. Da mesma maneira como todos os documentos enviados digitalmente, os comprovantes em papel relativos ao pagamento de retribuições ao INPI deverão ser guardados pelo usuário a fim de, numa eventual exigência, os mesmos possam ser apresentados ou remetidos ao INPI. Atenção! Você deve pagar a GRU antes de submeter o formulário. Atenção! A data de vencimento da GRU não possui relação com os prazos administrativos. Atenção! Não serão aceitos como comprovante de pagamento os agendamentos de operação bancária. Atenção! Gerar a GRU é obrigatória para todos serviços, mas alguns dispensam a petição."
"manual-de-patentes.md";"Patentes";"5 Procedimentos para efetuar o depósito eletrônico";"5.5 Acesso e preenchimento dos formulários eletrônicos";"5.5 Acesso e preenchimento dos formulários eletrônicos";"P";"Para ter acesso aos formulários eletrônicos de pedido e de petição, é necessário cumprir os passos de um a cinco (consulta a Lei da Propriedade Industrial e ao Manual do Usuário, cadastro no sistema e-INPI, consulta à tabela de retribuição da diretoria de patentes, emissão da GRU, pagamento da retribuição)."
"manual-de-patentes.md";"Patentes";"5 Procedimentos para efetuar o depósito eletrônico";"5.5 Acesso e preenchimento dos formulários eletrônicos";"5.5.1 Acesso à área do cliente";"No portal do INPI, o usuário deverá clicar no link “Sistemas de peticionamento”: Na sequência, deve ser selecionado o sistema de patentes: Atenção! Alguns serviços dispensam petição.";"No portal do INPI, o usuário deverá clicar no link “Sistemas de peticionamento”: Na sequência, deve ser selecionado o sistema de patentes: Atenção! Alguns serviços dispensam petição. Em seguida, acessar e-Patentes. Deverá ser preenchido o login e senha, conforme a figura a seguir: A partir do momento em que se logar, o usuário terá 30 minutos para efetuar o preenchimento do formulário eletrônico. No entanto, caso o tempo de sessão se encerre durante o preenchimento, as informações lançadas até aquele momento estarão salvas. Basta que o usuário faça o login, novamente, para continuar o preenchimento."
"manual-de-patentes.md";"Patentes";"5 Procedimentos para efetuar o depósito eletrônico";"5.5 Acesso e preenchimento dos formulários eletrônicos";"5.5.2 Acesso ao Formulário Eletrônico";"Após inserir seu login e senha e clicar em “Acessar”, o usuário deverá inserir o número da GRU (também chamado “nosso número”), devidamente paga, no campo abaixo reproduzido. Cumpre lembrar que é por intermédio desse número que a Diretoria de Patentes confirma a solicitação dos serviços e a conciliação bancária dos respectivos pagamentos.";"Após inserir seu login e senha e clicar em “Acessar”, o usuário deverá inserir o número da GRU (também chamado “nosso número”), devidamente paga, no campo abaixo reproduzido. Cumpre lembrar que é por intermédio desse número que a Diretoria de Patentes confirma a solicitação dos serviços e a conciliação bancária dos respectivos pagamentos. Portanto, o número da GRU constitui dado fundamental relativo à retribuição, além de possibilitar a eventual recuperação da segunda via do recibo do pedido. Ao inserir o número da GRU no campo apropriado e clicar em “Avançar”, o usuário terá acesso ao formulário eletrônico de pedido de patente de invenção e de modelo de utilidade ou certificado de adição de invenção que reproduzirá não apenas as informações referentes ao requerente e ao seu procurador (caso haja), como também alguns dados - natureza e forma de apresentação - relativos ao depósito requerido. Portanto, tais campos não poderão ser alterados. Este guia segue apresentando os dados referentes ao depósito. A depender de cada serviço desejado, será necessário preencher os dados específicos no formulário eletrônico, bem como apresentar os anexos particulares. Determinados serviços são isentos de peticionamento, bastando apenas que a GRU seja paga, e quando houver o conciliamento do pagamento com o sistema financeiro será gerado um número de protocolo de forma automática. Esses serviços isentos de peticionamento são as GRUs com código de serviço: Quadro 8 – Serviços isentos de peticionamento Código Serviço"
"manual-de-patentes.md";"Patentes";"800 Complementação de retribuição (caso tenha sido publicada uma exigência para complementação de retribuição, deverá ser apresentado o comprovante de pagamento da GRU 800, através de cumprimento de exigência com GRU 207)";"";"5.5.3 Dados do depositante";"Os dados do depositante precisam da atualização (obrigatória) da nacionalidade e da qualificação do depositante (pessoas jurídicas estão isentas da atualização de qualificação) (ver item 2.8.1). Além disso, o pedido de Patente de Invenção e de Modelo de Utilidade e certificado de adição de invenção permitem a cotitularidade, bastando para isso, a adição de depositante mediante o botão correspondente (ver item 2.8.2).";"Os dados do depositante precisam da atualização (obrigatória) da nacionalidade e da qualificação do depositante (pessoas jurídicas estão isentas da atualização de qualificação) (ver item 2.8.1). Além disso, o pedido de Patente de Invenção e de Modelo de Utilidade e certificado de adição de invenção permitem a cotitularidade, bastando para isso, a adição de depositante mediante o botão correspondente (ver item 2.8.2)."
"manual-de-patentes.md";"Patentes";"800 Complementação de retribuição (caso tenha sido publicada uma exigência para complementação de retribuição, deverá ser apresentado o comprovante de pagamento da GRU 800, através de cumprimento de exigência com GRU 207)";"";"5.5.4 Dados do Pedido de Patente ou Certificado de Adição de Invenção";"O dado de natureza do pedido é carregado automaticamente com a informação fornecida na emissão da GRU. O requerente deve observar se existe alguma inconsistência nesse dado e, caso exista, poderá alterar a natureza clicando em “Alterar Natureza”.";"O dado de natureza do pedido é carregado automaticamente com a informação fornecida na emissão da GRU. O requerente deve observar se existe alguma inconsistência nesse dado e, caso exista, poderá alterar a natureza clicando em “Alterar Natureza”. Na dúvida de qual a natureza adequada para sua invenção, consulte o item 2.5. O usuário deverá preencher o campo com o título da invenção, que deverá ser idêntico ao título utilizado no Relatório Descritivo, Resumo, e Reinvindicações que serão enviados ao INPI. O resumo do pedido deverá ser digitado ou copiado no campo, devendo ser idêntico ao resumo que será anexado em PDF. O preenchimento do resumo no campo do formulário não dispensa a apresentação do mesmo em formato PDF. Se tiver dúvidas sobre a redação do resumo, consulte o item 4.2. A janela “Figura a publicar” é utilizada para o depositante escolher qual das figuras (desenhos) apresentadas será a representativa da invenção no momento da publicação do pedido. O Preenchimento deste campo é obrigatório em todos os depósitos em que forem anexados desenhos. Somente deve ser escolhida uma figura a ser publicada."
"manual-de-patentes.md";"Patentes";"800 Complementação de retribuição (caso tenha sido publicada uma exigência para complementação de retribuição, deverá ser apresentado o comprovante de pagamento da GRU 800, através de cumprimento de exigência com GRU 207)";"";"5.5.5 Dados da Prioridade Unionista ou Prioridade Interna";"A reivindicação de prioridade indica a existência de depósitos da mesma matéria pelos mesmos depositante/titulares dentro de um prazo de 12 meses. A prioridade garante a utilização da data mais antiga para fins de exame de anterioridade.";"A reivindicação de prioridade indica a existência de depósitos da mesma matéria pelos mesmos depositante/titulares dentro de um prazo de 12 meses. A prioridade garante a utilização da data mais antiga para fins de exame de anterioridade. A prioridade de depósito pode ser de pedidos de patente estrangeiros (prioridade unionista - ver item 2.6.1.2) ou pedidos de patente depositados no Brasil (prioridade interna – ver item 2.6.1.3). A reivindicação da prioridade deverá ser feita no ato do depósito, clicando na quadrícula específica. Ao marcar a solicitação, abre-se o campo para a indicação do tipo (Prioridade Interna ou Unionista), país ou Organização e número e data, em que ocorreu o primeiro depósito. Não será possível efetuar essa solicitação em outro momento. A comprovação da prioridade poderá ser apresentada no depósito (como segue) ou em até 180 dias a contar da data em que o depósito foi efetuado. Tendo selecionado a quadrícula de reivindicação de prioridade, o formulário disponibilizará os campos conforme a figura a seguir. Devem ser preenchidos os campos relativos ao tipo de prioridade (unionista ou interna); o país ou instituição da prioridade (para a Prioridade interna, somente o país “Brasil” estará disponível); o número do documento da prioridade em questão; a data de depósito do documento de prioridade; campo para informação do código DAS, caso seja essa a forma de comprovação escolhida pelo depositante. Caso o usuário queira reivindicar mais de uma prioridade, ele poderá fazê-lo mediante o preenchimento dos respectivos campos e clicando no botão “Adicionar Prioridade”."
"manual-de-patentes.md";"Patentes";"800 Complementação de retribuição (caso tenha sido publicada uma exigência para complementação de retribuição, deverá ser apresentado o comprovante de pagamento da GRU 800, através de cumprimento de exigência com GRU 207)";"";"5.5.6 Dados do Inventor";"O inventor é o responsável pela criação da patente de invenção e de modelo de utilidade. Não necessariamente é o depositante do pedido, pois pode ceder ou transferir seus direitos patrimoniais a outra pessoa física ou jurídica (ver item 2.8.3).";"O inventor é o responsável pela criação da patente de invenção e de modelo de utilidade. Não necessariamente é o depositante do pedido, pois pode ceder ou transferir seus direitos patrimoniais a outra pessoa física ou jurídica (ver item 2.8.3). Mesmo no caso de cessão ou transferência, é obrigatório constar no formulário o nome e a qualificação do inventor, necessariamente uma pessoa física. Ao clicar em “Adicionar inventor”, a seguinte caixa de diálogo se abrirá: Caso seja de interesse do inventor a não divulgação de seu nome, esta deverá ser solicitada no ato do preenchimento dos dados. A informação não aparecerá no formulário protocolado, porém será salva no banco de dados interno do INPI, portanto deverá: (1) ser preenchido completamente os dados do inventor que se deseja que fique em sigilo, e (2) obrigatoriamente ser anexada uma “Declaração de não divulgação dos dados do Inventor/Autor” utilizando o modelo se encontra no site do INPI (Modelo de não divulgação). No item 5.5.12 constam detalhes das informações desta declaração. Havendo mais de um inventor, basta clicar no botão “Adicionar Inventor”."
"manual-de-patentes.md";"Patentes";"800 Complementação de retribuição (caso tenha sido publicada uma exigência para complementação de retribuição, deverá ser apresentado o comprovante de pagamento da GRU 800, através de cumprimento de exigência com GRU 207)";"";"5.5.7 Dados do Procurador";"Os dados relativos ao seu procurador, caso haja, reproduzirão as informações cadastradas pelo próprio advogado/agente da propriedade industrial para sua identificação no e-INPI. Assim, caso o acesso ao formulário eletrônico esteja sendo realizado pelo seu procurador, o formulário trará 2 (duas) informações básicas: um campo referente aos dados do requerente e outro relacionado aos dados do procurador.";"Os dados relativos ao seu procurador, caso haja, reproduzirão as informações cadastradas pelo próprio advogado/agente da propriedade industrial para sua identificação no e-INPI. Assim, caso o acesso ao formulário eletrônico esteja sendo realizado pelo seu procurador, o formulário trará 2 (duas) informações básicas: um campo referente aos dados do requerente e outro relacionado aos dados do procurador. Observa-se que caso o preenchimento seja feito pelo procurador o mesmo deverá estar constituído através de procuração válida ou substabelecimento da procuração, caso a procuração assim o permita fazer (ver item 5.5.12)."
"manual-de-patentes.md";"Patentes";"800 Complementação de retribuição (caso tenha sido publicada uma exigência para complementação de retribuição, deverá ser apresentado o comprovante de pagamento da GRU 800, através de cumprimento de exigência com GRU 207)";"";"5.5.8 Declaração de Divulgação Anterior Não Prejudicial";"A quadrícula de “Declaração de divulgação anterior não prejudicial” só deve ser marcada se o depositante estiver fazendo jus ao “Período de Graça” previsto no Artigo 12 da Lei 9.279/96 (ver item 2.6.1.1). O período consiste no direito de depositar o pedido em até 12 meses contados a partir da primeira divulgação da invenção requerida.";"A quadrícula de “Declaração de divulgação anterior não prejudicial” só deve ser marcada se o depositante estiver fazendo jus ao “Período de Graça” previsto no Artigo 12 da Lei 9.279/96 (ver item 2.6.1.1). O período consiste no direito de depositar o pedido em até 12 meses contados a partir da primeira divulgação da invenção requerida. Caso selecionado, o usuário deverá anexar documentação que comprove que, essa publicação anterior, ocorreu dentro dos 12 meses que antecedem o depósito."
"manual-de-patentes.md";"Patentes";"800 Complementação de retribuição (caso tenha sido publicada uma exigência para complementação de retribuição, deverá ser apresentado o comprovante de pagamento da GRU 800, através de cumprimento de exigência com GRU 207)";"";"5.5.9 Sequências Biológicas";"As Proteínas, o DNA e o RNA são caraterizados através de suas sequências de aminoácidos e nucleotídeos, portanto, caso a invenção se refira a essas moléculas é necessário que suas Sequências Biológicas sejam apresentadas no formato de uma listagem, conforme descrito no item 4.6. Ao preencher o formulário de depósito, o usuário deverá selecionar a quadrícula, para habilitar o campo de anexação da listagem e clicar em “Adicionar Anexo”.";"As Proteínas, o DNA e o RNA são caraterizados através de suas sequências de aminoácidos e nucleotídeos, portanto, caso a invenção se refira a essas moléculas é necessário que suas Sequências Biológicas sejam apresentadas no formato de uma listagem, conforme descrito no item 4.6. Ao preencher o formulário de depósito, o usuário deverá selecionar a quadrícula, para habilitar o campo de anexação da listagem e clicar em “Adicionar Anexo”. A marcação da quadrícula dispensa a apresentação adicional de Declaração de Veracidade, conforme estabelecido na Resolução referente à Listagem de Sequências (ver exemplo abaixo). Ao selecionar a quadrícula, será aberto apenas um campo para a anexação da Listagem de Sequências Biológicas em formato TXT ou XML conforme as regras estabelecidas no Dispositivo Normativo específico em vigor. Após o upload do arquivo da listagem de Sequências, o sistema gerará automaticamente e anexará o código de controle referente à listagem no formulário. O Código de barras do código de controle em formato PDF e o Código de controle em formato XML não devem ser anexados ao formulário. O envio do arquivo PDF da Listagem de sequências é facultativo."
"manual-de-patentes.md";"Patentes";"800 Complementação de retribuição (caso tenha sido publicada uma exigência para complementação de retribuição, deverá ser apresentado o comprovante de pagamento da GRU 800, através de cumprimento de exigência com GRU 207)";"";"5.5.10 Material Biológico";"Quando a invenção contiver material biológico essencial à sua realização, a descrição completa deste pode ser impossível de ser alcançada na forma escrita. Nesses casos, o usuário deverá realizar o Depósito do Material Biológico em instituição autorizada pelo INPI, ou indicada em acordo internacional vigente no país, ou em qualquer uma das autoridades de depósito internacional reconhecidas pelo Tratado de Budapeste, conforme descrito no item 4.7.";"Quando a invenção contiver material biológico essencial à sua realização, a descrição completa deste pode ser impossível de ser alcançada na forma escrita. Nesses casos, o usuário deverá realizar o Depósito do Material Biológico em instituição autorizada pelo INPI, ou indicada em acordo internacional vigente no país, ou em qualquer uma das autoridades de depósito internacional reconhecidas pelo Tratado de Budapeste, conforme descrito no item 4.7. Ao preencher o formulário de depósito, o usuário deverá selecionar a quadrícula para habilitar os campos de preenchimento das informações relacionadas ao Material Biológico e a Autoridade de Depósito Internacional. O usuário deverá completar as informações solicitadas (1) Tipo de Material (Descreva de forma sucinta, por exemplo: Levedura (Saccharomyces cerevisiae)), (2) o Número de Acesso fornecido pela Autoridade Depositária e (3) qual foi a Autoridade Depositária em que o depósito foi realizado. Cabe destacar que, caso o usuário tenha mais de um deposito de material biológico, ele poderá incluir mediante o preenchimento dos respectivos campos e clicando no botão “Adicionar”. O usuário deverá apresentar nos anexos, um “Recibo de Material Biológico” que comprove o depósito na Autoridade Depositária."
"manual-de-patentes.md";"Patentes";"800 Complementação de retribuição (caso tenha sido publicada uma exigência para complementação de retribuição, deverá ser apresentado o comprovante de pagamento da GRU 800, através de cumprimento de exigência com GRU 207)";"";"5.5.11 Acesso ao Patrimônio Genético";"O Governo Federal publicou a Lei de Acesso ao Patrimônio Genético nº 13.123 de 20/05/2015, a qual, estabelece no artigo 47, que a concessão de Direitos de Propriedade Intelectual pelo órgão competente sobre produto ou processo obtido a partir de acesso a patrimônio genético ou a conhecimento tradicional associado fica condicionada ao cadastramento ou autorização, nos termos da lei, conforme descrito no item 4.8. A primeira opção “Declaração Negativa de Acesso” deverá ser selecionada quando envolver as seguintes situações: (a) não se aplica - quando a área tecnológica (ou o campo tecnológico) da invenção não envol...";"O Governo Federal publicou a Lei de Acesso ao Patrimônio Genético nº 13.123 de 20/05/2015, a qual, estabelece no artigo 47, que a concessão de Direitos de Propriedade Intelectual pelo órgão competente sobre produto ou processo obtido a partir de acesso a patrimônio genético ou a conhecimento tradicional associado fica condicionada ao cadastramento ou autorização, nos termos da lei, conforme descrito no item 4.8. A primeira opção “Declaração Negativa de Acesso” deverá ser selecionada quando envolver as seguintes situações: (a) não se aplica - quando a área tecnológica (ou o campo tecnológico) da invenção não envolva nenhuma relação com amostra do patrimônio genético, seja nacional ou estrangeiro; (b) quando a invenção envolver acesso à amostra do patrimônio genético, porém não seja de Patrimônio Genético Brasileiro; (c) a amostra seja de Patrimônio Genético Brasileiro, contudo o acesso tenha ocorrido antes de 29/06/2000 (data da primeira edição da MP 2186-16/2001); ou (d) o acesso se enquadre nas exceções estabelecidas na legislação específica e em Resolução do CGEN. A segunda opção “Declaração Positiva de Acesso” deverá ser selecionada sempre que a invenção for obtida em virtude de acesso à amostra de patrimônio genético e/ou conhecimento tradicional associado Brasileiro. O usuário, ao marcar a quadrícula, irá habilitar os campos de preenchimento: (1) Número da Autorização de Acesso, (2) Data da Autorização de Acesso e, (3) Origem do material genético e do conhecimento tradicional associado, quando for ao caso, o qual deverá ser descrito de forma sucinta, visto que a descrição completa já foi apresentada e analisada pelos órgãos que concederam o cadastro/autorização. Atenção! O INPI não emite autorização de acesso ao patrimônio genético. Ela deverá ser solicitada ao CGE..."
"manual-de-patentes.md";"Patentes";"800 Complementação de retribuição (caso tenha sido publicada uma exigência para complementação de retribuição, deverá ser apresentado o comprovante de pagamento da GRU 800, através de cumprimento de exigência com GRU 207)";"";"5.5.12 Anexos";"O campo Documentos Anexados, é de extrema importância no peticionamento do pedido ou petição. Deve-se estar atento à conferência dos arquivos enviados, e à correta identificação do Tipo de anexo que está sendo inserido no documento.";"O campo Documentos Anexados, é de extrema importância no peticionamento do pedido ou petição. Deve-se estar atento à conferência dos arquivos enviados, e à correta identificação do Tipo de anexo que está sendo inserido no documento. De acordo com natureza do depósito ou a especificidade de cada petição, o formulário eletrônico correspondente deverá conter anexos, que poderão ser obrigatórios ou facultativos, conforme o caso. A figura a seguir mostra os tipos de anexos mais comuns para o depósito do pedido de patente ou modelo de utilidade (é muito importante que seja escolhida a identificação mais adequada ao tipo de documento que está sendo anexado): O usuário deverá (a) escolher o tipo de anexo que deseja inserir, (b) clicar no botão “Adicionar Anexo” e em seguida (c) selecionar, no seu computador o arquivo em formato PDF, que deseja anexar no formulário eletrônico. Após estes três passos o anexo constará no formulário eletrônico, que também apresentará o nome selecionado para o arquivo. O Relatório Descrito, Reivindicações, Resumo e Desenhos deverão, obrigatoriamente, ser enviados em arquivos separados (no caso, PDF separados). O quadro abaixo apesenta os documentos necessários para o depósito: Quadro 9 – Lista de documentos para depósito Documento Observação Obrigatório? Comprovante de pagamento de GRU 200 Não é mais necessária a apresentação do comprovante de pagamento da GRU referente ao depósito do pedido (GRU 200), tornando-se facultativa. Entretanto, no caso de apresentação não será aceito pelo INPI comprovante de agendamento. Facultativo Resumo Texto conciso com as principais características do invento. Deve ser igual ao informado no preenchimento do formulário. Ver item 4.2 e 5.5.4. Sempre, desde a apresentação inicial dos documentos Relatório Descritivo Docu..."
"manual-de-patentes.md";"Patentes";"500 (quinhentos) MB";"";"500 (quinhentos) MB";"Documentos com tamanho superior a 30 MB podem ser fracionados, de forma a serem enviados inteiramente. (Exemplo: Contrato Social – Parte 1; Contrato Social – Parte 2; Contrato Social – Parte 3). Não é possível fracionar os arquivos das sequências biológicas.";"Documentos com tamanho superior a 30 MB podem ser fracionados, de forma a serem enviados inteiramente. (Exemplo: Contrato Social – Parte 1; Contrato Social – Parte 2; Contrato Social – Parte 3). Não é possível fracionar os arquivos das sequências biológicas. Atenção! O envio de documentos via internet para a Diretoria de Patentes não desobriga o usuário à guarda dos originais!"
"manual-de-patentes.md";"Patentes";"500 (quinhentos) MB";"5.6 Submeter o formulário eletrônico";"5.6 Submeter o formulário eletrônico";"Para finalizar o preenchimento do formulário eletrônico de pedido ou de petição, o usuário deverá declarar a veracidade das informações prestadas, conforme a figura seguinte. Sem assinalar esta Declaração, o usuário não conseguirá enviar o formulário: Após ter assinalado a declaração anterior, o usuário terá, ao final do formulário, 3 (três) opções, a saber, “voltar” “terminar outra hora” e “avançar”, conforme figura abaixo: Voltar: O usuário retornará para a tela inicial, na qual deverá inserir novamente a GRU para reabrir o formulário.";"Para finalizar o preenchimento do formulário eletrônico de pedido ou de petição, o usuário deverá declarar a veracidade das informações prestadas, conforme a figura seguinte. Sem assinalar esta Declaração, o usuário não conseguirá enviar o formulário: Após ter assinalado a declaração anterior, o usuário terá, ao final do formulário, 3 (três) opções, a saber, “voltar” “terminar outra hora” e “avançar”, conforme figura abaixo: Voltar: O usuário retornará para a tela inicial, na qual deverá inserir novamente a GRU para reabrir o formulário. As informações preenchidas até então serão gravadas; Terminar outra hora: É efetuado automaticamente o logout do sistema. O usuário deverá informar login e senha para ter acesso ao mesmo. As informações preenchidas ficarão gravadas para posterior envio do formulário, sendo sua recuperação feita por meio do número da GRU; Avançar: O sistema fará uma verificação, visando identificar se as informações indispensáveis foram preenchidas e se os anexos obrigatórios foram inseridos no formulário. Caso o sistema detecte que algum campo obrigatório não foi preenchido, ou algum documento obrigatório não foi anexado, uma mensagem de erro será emitida, como abaixo: Se as informações básicas estiverem preenchidas o sistema apresentará uma prévia do formulário, a fim de que o mesmo seja validado, pelo usuário, antes do envio. É nesse momento que o usuário poderá se certificar de todos os dados e informações. Não negligencie este importante momento do envio do formulário eletrônico. O sucesso no preenchimento do pedido ou petição é fundamental para que o processo não sofra nenhum tipo de exigência, fato que obviamente atrasaria a decisão final do pedido. Abaixo da prévia do formulário, constarão 2 (duas) opções, a saber, “voltar” e “protocolar”, confor..."
"manual-de-patentes.md";"Patentes";"500 (quinhentos) MB";"5.6 Submeter o formulário eletrônico";"5.6.1 Informações importantes geradas no protocolo";"No protocolo serão geradas informações essenciais sobre o pedido e sobre a petição. → Número do protocolo → Data e horário do protocolo → Código da GRU utilizada → Serviço solicitado → Número do processo de patente O Número do protocolo é essencial para o acompanhamento do andamento das petições apresentadas. Caso esteja depositando o pedido, este será apenas um número de controle num universo geral de pedidos e petições.";"No protocolo serão geradas informações essenciais sobre o pedido e sobre a petição. → Número do protocolo → Data e horário do protocolo → Código da GRU utilizada → Serviço solicitado → Número do processo de patente O Número do protocolo é essencial para o acompanhamento do andamento das petições apresentadas. Caso esteja depositando o pedido, este será apenas um número de controle num universo geral de pedidos e petições. O acompanhamento deverá ser efetuado pelo número de pedido, de doze dígitos. Atenção! Uma vez enviado o depósito ou a petição, esses dados não poderão mais ser alterados. A Data e horário do protocolo descrevem a data e hora em que o sistema do INPI recebe o pedido ou petição. Em caso de pedido de patente ou modelo de utilidade, observe que a data em que é enviado o pedido, será a chamada data de depósito para os pedidos nacionais, sendo que para os pedidos PCT será a data da apresentação de entrada na fase nacional brasileira (a data de deposito de um pedido PCT é sempre a data do deposito internacional). O Número do pedido é atribuído automaticamente pelo sistema PAG. O novo código de numeração dos pedidos de patente é representado por: BR ZZ XXXX YYYYYY K. O 1º bloco numérico (ZZ) corresponde à natureza da proteção, de acordo com a natureza determinada pelo usuário e é apresentado após as letras BR. Para patentes, estes números serão: Natureza Invenção Natureza Modelo de utilidade"
"manual-de-patentes.md";"Patentes";"13 certificado de adição (antigo C1, C2, etc); 14 – 19 – para atender necessidades da DIRPA.";"";"13 certificado de adição (antigo C1, C2, etc); 14 – 19 – para atender necessidades da DIRPA.";"Os 2º e 3º blocos numéricos do código - XXXX e YYYYYY, respectivamente, correspondem ao ano de entrada no INPI e à numeração da ordem de depósito dos pedidos de patente e de certificado de adição. O número representado por K corresponde ao dígito verificador.";"Os 2º e 3º blocos numéricos do código - XXXX e YYYYYY, respectivamente, correspondem ao ano de entrada no INPI e à numeração da ordem de depósito dos pedidos de patente e de certificado de adição. O número representado por K corresponde ao dígito verificador. Por exemplo, o primeiro pedido de patente de invenção, depositado em 2012 no INPI tem o seguinte número: BR 10 2012 000001-0. Com esse número, poderá ser acompanhado o andamento do processo através da RPI (em formato PDF), disponível no portal do INPI, inclusive com relação a eventual exigência formal. No caso de apresentação de petição, este será o número do pedido de patente ao qual a petição se refere."
