"Fonte";"Tema";"Secao";"Subsecao";"Topico";"Sintese";"Contexto"
"manual-de-marcas.md";"Marcas";"129 da LPI, sem prejuízo quanto a eventual aplicabilidade das demais proibições legais. Desta forma, a prioridade";"5.12 Análise de pedidos com oposição A petição de oposição é a peça por meio da qual terceiro se manifesta contra pedido de registro de marca, visando";"5.12.2 Oposição com base em concorrência desleal";"A repressão à concorrência desleal encontra-se prevista no inciso V do art. 2º da LPI e no art. 10º bis da CUP, abaixo transcritos: 242 Lei nº 9.279, de 14/05/1996 - LPI Art. 2º - A proteção dos direitos relativos à propriedade industrial, considerado o seu interesse social e o desenvolvimento tecnológico e econômico do País, efetua-se mediante: (...) V - repressão à concorrência desleal. Convenção da União de Paris - CUP Art. 10 Bis 1) Os países da União obrigam-se a assegurar aos nacionais dos países da União proteção efetiva contra a concorrência desleal. 2) Constitui ato de concorrência desleal qualquer ato d...";"A repressão à concorrência desleal encontra-se prevista no inciso V do art. 2º da LPI e no art. 10º bis da CUP, abaixo transcritos: 242 Lei nº 9.279, de 14/05/1996 - LPI Art. 2º - A proteção dos direitos relativos à propriedade industrial, considerado o seu interesse social e o desenvolvimento tecnológico e econômico do País, efetua-se mediante: (...) V - repressão à concorrência desleal. Convenção da União de Paris - CUP Art. 10 Bis 1) Os países da União obrigam-se a assegurar aos nacionais dos países da União proteção efetiva contra a concorrência desleal. 2) Constitui ato de concorrência desleal qualquer ato de concorrência contrário aos usos honestos em matéria industrial ou comercial. Tais normas possuem o papel de princípios jurídicos de sustentabilidade de aplicação dos dispositivos legais específicos que versam sobre a irregistrabilidade de sinais como marca, elencados notadamente nos artigos 124,"
"manual-de-marcas.md";"Marcas";"125 e 126 da LPI. Desta forma, conforme orientações constantes do Parecer Normativo INPI/PROC/DIRAD nº";"";"125 e 126 da LPI. Desta forma, conforme orientações constantes do Parecer Normativo INPI/PROC/DIRAD nº";"2";"20/2008, os arts. 2º, inciso V, da LPI e 10 bis da CUP, referentes à repressão à concorrência desleal, não são apontados como motivo para o indeferimento de pedidos de registro de marca."
"manual-de-marcas.md";"Marcas";"125 e 126 da LPI. Desta forma, conforme orientações constantes do Parecer Normativo INPI/PROC/DIRAD nº";"";"5.12.3 Oposição com base no art. 125 da LPI";"Com a entrada em vigor da Resolução INPI/PR nº 107/2013, a partir de 10/03/2014, o reconhecimento do alto renome de uma marca passou a ser requerido por meio de petição específica, constituindo uma etapa autônoma, e não mais como matéria de defesa, através de uma impugnação. Dessa forma, passam a inexistir os serviços “Oposição com base em alto renome” e “Nulidade administrativa de registro de marca com fundamento em alto renome”.";"Com a entrada em vigor da Resolução INPI/PR nº 107/2013, a partir de 10/03/2014, o reconhecimento do alto renome de uma marca passou a ser requerido por meio de petição específica, constituindo uma etapa autônoma, e não mais como matéria de defesa, através de uma impugnação. Dessa forma, passam a inexistir os serviços “Oposição com base em alto renome” e “Nulidade administrativa de registro de marca com fundamento em alto renome”. Assim sendo, para que um titular alegue o art. 125 da LPI em uma oposição ou nulidade administrativa, é necessário que ele já tenha o alto renome de sua marca reconhecido e vigente no INPI ou que já tenha sido peticionado o requerimento de reconhecimento desse status."
"manual-de-marcas.md";"Marcas";"125 e 126 da LPI. Desta forma, conforme orientações constantes do Parecer Normativo INPI/PROC/DIRAD nº";"";"5.12.4 Oposição com base no art. 126 da LPI";"Os artigos 126 da LPI e 6º bis da CUP encerram a exceção ao princípio da territorialidade, dispondo que: Lei nº 9.279, de 14/05/1996 - LPI Art. 126 - A marca notoriamente conhecida em seu ramo de atividade nos termos do art. 6º bis (1), da Convenção da União de Paris para Proteção da Propriedade Industrial, goza de proteção especial, independente de estar previamente depositada ou registrada no Brasil. 243 Convenção da União de Paris - CUP Art. 6 bis Os países da União comprometem-se a recusar ou invalidar o registro, quer administrativamente, se a lei do país o permitir, quer a pedido do interessado e a proibir...";"Os artigos 126 da LPI e 6º bis da CUP encerram a exceção ao princípio da territorialidade, dispondo que: Lei nº 9.279, de 14/05/1996 - LPI Art. 126 - A marca notoriamente conhecida em seu ramo de atividade nos termos do art. 6º bis (1), da Convenção da União de Paris para Proteção da Propriedade Industrial, goza de proteção especial, independente de estar previamente depositada ou registrada no Brasil. 243 Convenção da União de Paris - CUP Art. 6 bis Os países da União comprometem-se a recusar ou invalidar o registro, quer administrativamente, se a lei do país o permitir, quer a pedido do interessado e a proibir o uso de marca de fábrica ou de comércio que constitua reprodução, imitação ou tradução, suscetíveis de estabelecer confusão, de uma marca que a autoridade competente do país do registro ou do uso considere que nele é notoriamente conhecida como sendo já marca de uma pessoa amparada pela presente Convenção, e utilizada para produtos idênticos ou similares. O mesmo sucederá quando a parte essencial da marca constitui reprodução de marca notoriamente conhecida ou imitação suscetível de estabelecer confusão com esta. Tendo em vista que a Convenção da União de Paris não dá qualquer definição de notoriedade, nem, tampouco, estabelece critérios para sua apreciação, o INPI, na qualidade de autoridade competente para apreciar matéria dessa natureza, considera a questão observando se a marca possui certo conhecimento no Brasil, em segmento de mercado idêntico ou similar. Na aplicação da norma por meio de impugnação, será verificado se o impugnante: a) É nacional residente ou domiciliado em país contratante da Convenção da União de Paris; b) Tem legitimidade para impugnar; c) Fundamentou seu pedido e o fez acompanhar de provas suficientes para caracterizar o conhecimento..."
"manual-de-marcas.md";"Marcas";"126 da LPI.";"";"126 da LPI.";"Em decorrência do disposto no parágrafo único do art. 50 da Portaria INPI nº 8/2022, quando a marca em disputa for registrada no exterior em nome de mais de um cotitular, deverá ser comprovado o depósito no INPI em nome de todos os cotitulares, a fim de que sejam conhecidas as alegações fundamentadas no art. 126 da LPI. Entretanto, a oposição poderá ser apresentada por apenas um dos cotitulares da marca anteriormente registrada no exterior. 244";"Em decorrência do disposto no parágrafo único do art. 50 da Portaria INPI nº 8/2022, quando a marca em disputa for registrada no exterior em nome de mais de um cotitular, deverá ser comprovado o depósito no INPI em nome de todos os cotitulares, a fim de que sejam conhecidas as alegações fundamentadas no art. 126 da LPI. Entretanto, a oposição poderá ser apresentada por apenas um dos cotitulares da marca anteriormente registrada no exterior. 244"
"manual-de-marcas.md";"Marcas";"126 da LPI.";"";"5.12.5 Oposição com base no inciso V do art. 124 da LPI";"O inciso V do art. 124 da LPI estabelece ser irregistrável como marca: “reprodução ou imitação de elemento característico ou diferenciador de título de estabelecimento ou nome de empresa de terceiros, suscetível de causar confusão ou associação com estes sinais distintivos”. O título de estabelecimento ou nome de empresa, enquanto tal, não é passível de registro como marca.";"O inciso V do art. 124 da LPI estabelece ser irregistrável como marca: “reprodução ou imitação de elemento característico ou diferenciador de título de estabelecimento ou nome de empresa de terceiros, suscetível de causar confusão ou associação com estes sinais distintivos”. O título de estabelecimento ou nome de empresa, enquanto tal, não é passível de registro como marca. Contudo, os elementos de fantasia contidos no bojo de títulos de estabelecimentos ou de nomes de empresa são passíveis de registro como marca, desde que observadas as condições de validade do registro impostas pela lei. Conforme exposto no item 5.11.8 Elemento característico ou diferenciador de título de estabelecimento e observando as orientações contidas no Parecer Normativo AGU/PGF/PFE/INPI/COOPI nº 05/2012 , quando do exame da possibilidade de confusão ou associação entre sinal marcário e nome empresarial, serão observados os seguintes aspectos: a) Se o elemento integrante do título de estabelecimento ou de nome de empresa é distintivo; b) Se o sinal sob análise atende às condições de distintividade, liceidade e veracidade; d) Se a semelhança entre os conjuntos em questão é capaz de gerar confusão ou associação indevida; e) Se as atividades exercidas pela empresa impugnante possuem afinidade mercadológica com os produtos ou serviços que o sinal marcário visa assinalar; e f) Se o registro do nome empresarial é anterior ao depósito/registro da marca. Vale observar que não será formulada exigência a fim de que seja comprovada a data da constituição da empresa ou título de estabelecimento, pois cabe ao impugnante apresentar provas do alegado no ato da impugnação. Caso os produtos ou serviços assinalados no processo de marca impugnado não correspondam, de maneira inequívoca, à atividade principal da i..."
"manual-de-marcas.md";"Marcas";"129 da LPI. Vale notar que, caso sejam consideradas procedentes as alegações baseadas no uso anterior da marca";"";"129 da LPI. Vale notar que, caso sejam consideradas procedentes as alegações baseadas no uso anterior da marca";"pela opoente, o pedido de registro será indeferido com base nos arts. 124, inciso V, e 129, § 1º, da LPI. Caso o requerente do pedido em exame e o impugnante comprovem o pré-uso do sinal marcário há pelo menos 6 (seis) meses antes da data do depósito, fica afastada a aplicação da norma prevista no § 1º do art. 129 da LPI, independente de quem faz uso há mais tempo.";"pela opoente, o pedido de registro será indeferido com base nos arts. 124, inciso V, e 129, § 1º, da LPI. Caso o requerente do pedido em exame e o impugnante comprovem o pré-uso do sinal marcário há pelo menos 6 (seis) meses antes da data do depósito, fica afastada a aplicação da norma prevista no § 1º do art. 129 da LPI, independente de quem faz uso há mais tempo. Empresas estrangeiras No que tange ao nome de empresa, outra norma positiva também regula sua proteção, que derroga o princípio da territorialidade e dispensa formalização de registro no Brasil. Trata-se do art. 8º da CUP, que prescreve: ""Art. 8º O nome comercial será protegido em todos os países da União sem obrigação de depósito ou de registro, quer faça ou não parte de uma marca de fábrica ou de comércio”. No caso de impugnantes estrangeiros, além dos procedimentos anteriormente mencionados, é necessário que o mesmo comprove sua atuação no mercado nacional por meio de importação, divulgação na mídia, ou qualquer outro meio de prova admissível em lei, de forma a caracterizar a possibilidade de confusão ou associação entre os sinais distintivos."
"manual-de-marcas.md";"Marcas";"129 da LPI. Vale notar que, caso sejam consideradas procedentes as alegações baseadas no uso anterior da marca";"";"5.12.6 Oposição com base no § 1º do art. 129 da LPI";"A exceção ao princípio atributivo do direito de marcas é o usuário de boa fé que comprova a utilização anterior, há pelo menos 6 (seis) meses, de marca idêntica ou semelhante a ponto de causar confusão ou associação para o mesmo fim, nos termos do § 1º do Art. 129 da LPI: Art. 129. (...) § 1º Toda pessoa que, de boa fé, na data da prioridade ou depósito, usava no País, há pelo menos 6 (seis) meses, marca idêntica ou semelhante, para distinguir ou certificar produto ou serviço idêntico, semelhante ou afim, terá direito de precedência ao registro. Assim, a pessoa que, de boa-fé, usava no país, há pelo menos 6 (seis...";"A exceção ao princípio atributivo do direito de marcas é o usuário de boa fé que comprova a utilização anterior, há pelo menos 6 (seis) meses, de marca idêntica ou semelhante a ponto de causar confusão ou associação para o mesmo fim, nos termos do § 1º do Art. 129 da LPI: Art. 129. (...) § 1º Toda pessoa que, de boa fé, na data da prioridade ou depósito, usava no País, há pelo menos 6 (seis) meses, marca idêntica ou semelhante, para distinguir ou certificar produto ou serviço idêntico, semelhante ou afim, terá direito de precedência ao registro. Assim, a pessoa que, de boa-fé, usava no país, há pelo menos 6 (seis) meses, marca idêntica ou semelhante, para fins idênticos ou semelhantes, pode reivindicar o direito de precedência ao registro, devendo, para tanto: a) Fundamentar sua reivindicação, em sede de oposição ao pedido de registro formulado por terceiros, anexando provas suficientes para caracterizar o uso no país, na conformidade do disposto no § 1º do art. 129 da LPI; e b) Fazer prova do depósito do pedido de registro da marca, nos termos da LPI. 246 As alegações apresentadas com base no § 1º do art. 129 da LPI serão consideradas procedentes quando pelo menos um dos integrantes do conjunto de opoentes comprovar o pré-uso do sinal marcário requerido. Do mesmo modo, argumentos contrários à oposição, baseados no mesmo dispositivo, também serão considerados válidos quando pelo menos um dos depositantes do pedido sob impugnação comprovar o pré-uso do sinal marcário requerido. Em decorrência do disposto no parágrafo único do art. 50 da Portaria INPI nº 8/2022, deverá ser comprovado o depósito da marca em disputa no INPI em nome de todos os cotitulares, a fim de que sejam conhecidas as alegações fundamentadas no §1º do art. 129 da LPI. A oposição, entretanto, poderá ser..."
"manual-de-marcas.md";"Marcas";"129 da LPI. Vale notar que, caso sejam consideradas procedentes as alegações baseadas no uso anterior da marca";"5.13 Análise de pedidos de marca tridimensional e de marca de posição A marca tridimensional refere-se unicamente à forma plástica de objeto para identificar produtos ou serviços.";"5.13 Análise de pedidos de marca tridimensional e de marca de posição A marca tridimensional refere-se unicamente à forma plástica de objeto para identificar produtos ou serviços.";"A marca de posição é a forma de apresentação pela qual se busca a proteção de um conjunto formado por um sinal aplicado a um determinado suporte, em uma posição singular e específica, capaz de distinguir um produto ou serviço de outro idêntico, semelhante ou afim. As marcas tridimensionais e de posição encontram-se inseridas no rol dos sinais “não tradicionais”.";"A marca de posição é a forma de apresentação pela qual se busca a proteção de um conjunto formado por um sinal aplicado a um determinado suporte, em uma posição singular e específica, capaz de distinguir um produto ou serviço de outro idêntico, semelhante ou afim. As marcas tridimensionais e de posição encontram-se inseridas no rol dos sinais “não tradicionais”. O exame destas marcas obedecerá, no que couber, a todas as normas e diretrizes de registrabilidade aplicadas às demais, como a percepção de conjunto, observância das proibições legais e buscas dos elementos que a compõem."
"manual-de-marcas.md";"Marcas";"129 da LPI. Vale notar que, caso sejam consideradas procedentes as alegações baseadas no uso anterior da marca";"5.13 Análise de pedidos de marca tridimensional e de marca de posição A marca tridimensional refere-se unicamente à forma plástica de objeto para identificar produtos ou serviços.";"5.13.1 Marca tridimensional";"De acordo com o inciso XXI do art. 124 da LPI, não é registrável como marca: “a forma necessária, comum ou vulgar do produto ou de acondicionamento, ou, ainda, aquela que não possa ser dissociada de efeito técnico”. Este inciso trata, sobretudo, do sinal tridimensional não registrável como marca.";"De acordo com o inciso XXI do art. 124 da LPI, não é registrável como marca: “a forma necessária, comum ou vulgar do produto ou de acondicionamento, ou, ainda, aquela que não possa ser dissociada de efeito técnico”. Este inciso trata, sobretudo, do sinal tridimensional não registrável como marca. Desta norma legal, depreende-se que será registrável como marca toda forma plástica de objeto que não seja necessária nem comumente utilizada em seu segmento de mercado, nem esteja essencialmente atrelada a uma função técnica. Portanto, o sinal tridimensional só será passível de registro quando constituído pela forma particular não funcional e não habitual do produto ou do seu acondicionamento ou do serviço a que se destine. Para fins de aplicação desta norma legal, considera-se: a) Forma plástica: formato do objeto em suas três dimensões, sua configuração/constituição física. 248 b) Forma necessária do produto ou do acondicionamento: aquela inerente à própria natureza do objeto, sem a qual é impossível produzi-lo. Exemplos: para assinalar bola de futebol Irregistrável, já que a forma esférica é necessária. para assinalar pneus Irregistrável, já que a forma circular é necessária. c) Forma comum ou vulgar do produto ou do acondicionamento: aquela que, embora não seja inerente ao produto ou ao seu acondicionamento, já é habitualmente utilizada por diversos fabricantes em seu segmento de mercado. Exemplos: 249 para assinalar garrafas Irregistrável, já que a forma cilíndrica das garrafas PET é comum para o acondicionamento de bebidas. para assinalar caixas para alimentos e bebidas Irregistrável, já que o formato de paralelepípedo é comum para acondicionar laticínios e outros alimentos. d) Forma que não pode ser dissociada do efeito técnico: aquela intrinsecamente relacionada a uma..."
"manual-de-marcas.md";"Marcas";"129 da LPI. Vale notar que, caso sejam consideradas procedentes as alegações baseadas no uso anterior da marca";"5.13 Análise de pedidos de marca tridimensional e de marca de posição A marca tridimensional refere-se unicamente à forma plástica de objeto para identificar produtos ou serviços.";"5.13.2 Marca de posição";"Nos termos do art. 84 da Portaria INPI/PR nº 8/2022, considera-se marca de posição aquela formada pela aplicação de um sinal em uma posição singular e específica de um determinado suporte, resultando em conjunto distintivo capaz de identificar produtos ou serviços e distingui-los de outros idênticos, semelhantes ou afins, desde que a aplicação do sinal na referida posição do suporte possa ser dissociada de efeito técnico ou funcional. A singularidade da posição remete à mesma ser peculiar no suporte, não se tratando de uma posição tradicionalmente usada para a aplicação de sinais marcários.";"Nos termos do art. 84 da Portaria INPI/PR nº 8/2022, considera-se marca de posição aquela formada pela aplicação de um sinal em uma posição singular e específica de um determinado suporte, resultando em conjunto distintivo capaz de identificar produtos ou serviços e distingui-los de outros idênticos, semelhantes ou afins, desde que a aplicação do sinal na referida posição do suporte possa ser dissociada de efeito técnico ou funcional. A singularidade da posição remete à mesma ser peculiar no suporte, não se tratando de uma posição tradicionalmente usada para a aplicação de sinais marcários. A especificidade da posição remete ao posicionamento do sinal no suporte e à proporção do sinal aplicado em relação ao suporte, de maneira que se avalie o quanto do suporte o referido sinal ocupa. O sinal aplicado ao suporte pode ser composto por quaisquer elementos visualmente perceptíveis ou suas combinações, como: palavras, letras, algarismos, ideogramas, símbolos, desenhos, imagens, figuras, cores, padrões e formas, desde que não compreendidos nas proibições legais. A marca de posição também estará sujeita à análise quanto a todas as demais proibições legais, ainda que não expressamente exemplificadas no presente Manual. Limites da proteção A proteção conferida pelo registro de marca de posição refere-se ao conjunto formado pela aplicação do sinal na posição singular e específica do suporte. A posição do suporte na qual o sinal é aplicado não é protegida isoladamente. O registro também não confere proteção sobre o suporte em si. Representação gráfica e descrição da marca A imagem principal anexada ao pedido de registro de marca de posição deverá mostrar o suporte, representando o exato posicionamento e a proporção do sinal aplicado. Caso o requerente entenda necessário, outras im..."
"manual-de-marcas.md";"Marcas";"84 da Portaria INPI/PR nº 8/2022.";"";"84 da Portaria INPI/PR nº 8/2022.";"Exemplos: Marca Observações Para assinalar “Comércio de combustíveis”. Irregistrável à luz do art. 122 da LPI, combinado com o parágrafo único do art. 84 da Portaria INPI/PR nº 8/2022.";"Exemplos: Marca Observações Para assinalar “Comércio de combustíveis”. Irregistrável à luz do art. 122 da LPI, combinado com o parágrafo único do art. 84 da Portaria INPI/PR nº 8/2022. O conjunto consiste na aplicação de identidade visual de empresa em estabelecimento comercial, composto pela aplicação de diversos sinais em mais de uma posição do suporte, não sendo possível a identificação da posição específica em que os sinais são aplicados. O conjunto é irregistrável sob a forma de apresentação “marca de posição”. 261 Para assinalar “Camisas”. Irregistrável à luz do art. 122 da LPI, combinado com o parágrafo único do art. 84 da Portaria INPI/PR nº 8/2022. O conjunto consiste na aplicação de um sinal em mais de uma posição do suporte, não sendo possível a identificação da posição específica em que o sinal é aplicado. O conjunto é irregistrável sob a forma de apresentação “marca de posição”. Não será registrável como marca de posição o conjunto no qual o sinal é aplicado em uma proporção do suporte que impossibilite a identificação da posição específica em que o sinal é aplicado. Serão formuladas exigências para que o requerente reapresente a imagem da marca com as adequações necessárias ou apresente esclarecimentos. Não sendo viável a formulação de exigências ou não sendo satisfatório o seu cumprimento, o pedido será indeferido com base no art. 122 da LPI combinado com o parágrafo único do art. 84 da Portaria INPI/PR nº 8/2022. Exemplos: Marca Observações Para assinalar “Serviço de transporte aéreo”. Irregistrável à luz do art. 122 da LPI, combinado com o parágrafo único do art. 84 da Portaria INPI/PR nº 8/2022. O conjunto consiste na aplicação de identidade visual de uma companhia aérea em uma aeronave, composto pela aplicação de um sinal em proporção que impossibilit..."
"manual-de-marcas.md";"Marcas";"84 da Portaria INPI/PR nº 8/2022.";"5.14 Análise de pedidos de marca coletiva O art. 123 da LPI considera como marca coletiva ""aquela usada para identificar produtos ou serviços provindos de";"5.14 Análise de pedidos de marca coletiva O art. 123 da LPI considera como marca coletiva ""aquela usada para identificar produtos ou serviços provindos de";"membros de uma determinada entidade"". Assim, a marca coletiva é um sinal que visa identificar produtos ou serviços fornecidos pelos membros de uma determinada coletividade (associação, união, cooperativa, organização fraternal ou outro grupo organizado coletivamente), distinguindo-os de outros produtos ou serviços idênticos ou similares provenientes de outras origens que não sejam membros desta mesma coletividade.";"membros de uma determinada entidade"". Assim, a marca coletiva é um sinal que visa identificar produtos ou serviços fornecidos pelos membros de uma determinada coletividade (associação, união, cooperativa, organização fraternal ou outro grupo organizado coletivamente), distinguindo-os de outros produtos ou serviços idênticos ou similares provenientes de outras origens que não sejam membros desta mesma coletividade. Desta forma, deve ser observado que, ainda que o registro de uma marca coletiva deva ser de titularidade de uma entidade representativa de uma coletividade, esta marca será usada por seus membros, como uma indicação de associação com esta entidade coletiva, ao contrário das marcas de produto ou serviço, que distinguem individualmente suas origens. O pedido de marca coletiva é analisado observando as condições expressas nos arts. 147 e 149 da LPI, onde está estabelecido que deve constar dos autos o regulamento de utilização da marca, dispondo sobre as condições de utilização e as proibições de uso do sinal. Quaisquer alterações no regulamento de utilização devem ser comunicadas ao INPI através do protocolo de petição contendo as mudanças efetuadas, sob pena de não ser considerada tal modificação. 263 O exame verificará se o documento apresentado contempla todas essas informações, cabendo a formulação de exigência nos casos pertinentes, que deverão ser respondidas no prazo de 60 (sessenta) dias contados a partir da sua publicação. Em caso de não cumprimento da exigência, o pedido será definitivamente arquivado. Se a exigência for cumprida mas não sanear a dúvida ou sua formulação for contestada, seguirá o exame com a apreciação do regulamento de utilização."
"manual-de-marcas.md";"Marcas";"84 da Portaria INPI/PR nº 8/2022.";"5.14 Análise de pedidos de marca coletiva O art. 123 da LPI considera como marca coletiva ""aquela usada para identificar produtos ou serviços provindos de";"5.14.1 Exame de marca coletiva";"O exame da registrabilidade de marca coletiva não difere do exame de registrabilidade de marca de produto ou serviço, compreendendo as mesmas condições e atributos que seriam necessários para um registro desta natureza. Cabe observar, no entanto, o disposto no art. 154 da LPI: A marca coletiva e a de certificação que já tenham sido usadas e cujos registros tenham sido extintos não poderão ser registradas em nome de terceiro, antes de expirado o prazo de 5 (cinco) anos, contados da extinção do registro.";"O exame da registrabilidade de marca coletiva não difere do exame de registrabilidade de marca de produto ou serviço, compreendendo as mesmas condições e atributos que seriam necessários para um registro desta natureza. Cabe observar, no entanto, o disposto no art. 154 da LPI: A marca coletiva e a de certificação que já tenham sido usadas e cujos registros tenham sido extintos não poderão ser registradas em nome de terceiro, antes de expirado o prazo de 5 (cinco) anos, contados da extinção do registro. Portanto, a ocorrência de anterioridades impeditivas nas condições acima mencionadas acarretará o indeferimento do pedido de registro de marca coletiva com base no art. 124, inciso XII, da LPI, que regula: ""Não são registráveis como marca reprodução ou imitação de sinal que tenha sido registrado como marca coletiva ou de certificação por terceiro, observado o disposto no art. 154"". Cabe observar, ainda, que qualquer colidência realizada envolvendo marcas coletivas será feita de acordo com o princípio da especialidade, afastando-se a possibilidade de associação errônea entre marcas que visam assinalar produtos/serviços de segmentos mercadológicos diferentes entre si. Requerente do pedido Conforme a definição desta natureza de marca e de acordo com o disposto no § 2º do art. 128 da LPI, o pedido de registro de marca coletiva deve ser depositado por pessoa jurídica representativa da coletividade, podendo esta entidade exercer atividade distinta da de seus membros. Para determinar a observância ao dispositivo legal mencionado, serão consideradas as evidências presentes no objeto social declarado ou constantes do contrato social anexado aos autos, a fim de se verificar se a entidade requisitante do registro de marca coletiva pode ser caracterizada como uma entidade representat..."
"manual-de-marcas.md";"Marcas";"84 da Portaria INPI/PR nº 8/2022.";"5.15 Análise de pedidos de marca de certificação O pedido de marca de certificação é analisado observando as condições expressas no art. 148 da LPI";"5.15 Análise de pedidos de marca de certificação O pedido de marca de certificação é analisado observando as condições expressas no art. 148 da LPI";"Art. 148 - O pedido de registro de marca de certificação conterá: I - as características do produto ou serviço objeto de certificação; e II - as medidas de controle que serão adotadas pelo titular. Desta forma, o requerente do pedido de marca de certificação deverá apresentar documentação contendo: As características do produto ou serviço a ser certificado, constando a descrição do tipo de produto ou serviço, quanto à qualidade, natureza, material utilizado, procedimentos de produção ou prestação de serviço, dentre outras que o requerente considerar significativas.";"Art. 148 - O pedido de registro de marca de certificação conterá: I - as características do produto ou serviço objeto de certificação; e II - as medidas de controle que serão adotadas pelo titular. Desta forma, o requerente do pedido de marca de certificação deverá apresentar documentação contendo: As características do produto ou serviço a ser certificado, constando a descrição do tipo de produto ou serviço, quanto à qualidade, natureza, material utilizado, procedimentos de produção ou prestação de serviço, dentre outras que o requerente considerar significativas. Caso exista legislação específica, norma ou especificação técnica que disponha sobre o produto ou serviço a ser certificado, esta deverá ser anexada ao processo. As medidas de controle que o(s) titular(es) utilizará(ão) para atestar a conformidade do produto ou serviço a ser certificado, assim como as sanções aplicadas no caso de uso indevido da marca. Cabe ressaltar que essa documentação deve acompanhar o pedido quando do seu depósito ou ser protocolada em até 60 (sessenta) dias subsequentes, sob pena de arquivamento do pedido. É importante ainda ressaltar que o(s) requerente(s) de marca de certificação não pode(m) exercer atividade que guarde relação comercial ou industrial com o produto ou serviço objeto da certificação. O exame do pedido de registro de marca de certificação será realizado com base no atendimento destas condições. O exame verificará se os documentos apresentados contemplam todos os requisitos, cabendo a formulação de exigência nos casos pertinentes, que deverão ser respondidas no prazo de 60 (sessenta) dias. Em caso de não cumprimento da exigência, o pedido será definitivamente arquivado. Se a exigência for cumprida, mas não sanear a dúvida ou sua formulação for contestada, o exame prosseg..."
"manual-de-marcas.md";"Marcas";"84 da Portaria INPI/PR nº 8/2022.";"5.16 Buscas e outras referências";"5.16 Buscas e outras referências";"Busca por anterioridades Durante a busca por anterioridades impeditivas, serão utilizadas as alternativas oferecidas pelos sistemas informatizados, explorando as possibilidades e combinações de letras, similaridades fonéticas, com atenção a potenciais colidências ideológicas. 266 Cabe ressaltar que, conforme determinado pelo art. 26 da Portaria INPI nº 8/2022, as buscas por anterioridades se limitarão exclusivamente às classes reivindicadas no pedido em análise, ressalvados os casos de correspondência entre classes pertencentes a sistemas de classificação distintos. De acordo com a Nota Técnica INPI/CPAPD nº 02/2...";"Busca por anterioridades Durante a busca por anterioridades impeditivas, serão utilizadas as alternativas oferecidas pelos sistemas informatizados, explorando as possibilidades e combinações de letras, similaridades fonéticas, com atenção a potenciais colidências ideológicas. 266 Cabe ressaltar que, conforme determinado pelo art. 26 da Portaria INPI nº 8/2022, as buscas por anterioridades se limitarão exclusivamente às classes reivindicadas no pedido em análise, ressalvados os casos de correspondência entre classes pertencentes a sistemas de classificação distintos. De acordo com a Nota Técnica INPI/CPAPD nº 02/2017, no exame de pedidos de marcas sem oposição que retornem de sobrestamento será considerada anterioridade de outra classe, desde que atendidas as seguintes condições: a) Se a anterioridade de outra classe tiver sido apontada em oposição ou processo administrativo de nulidade no pedido sobrestador e for considerada impeditiva para o registro do sinal em exame; b) Se o sinal em exame efetivamente reproduzir ou imitar a referida anterioridade e visar distinguir ou certificar produtos ou serviços idênticos, semelhantes ou afins, de modo a ser suscetível de causar confusão ou associação indevida. Caso o sinal incorra em ambas as condições, deverá ser indeferido pelo inciso XIX do art. 124 da LPI, por reproduzir ou imitar sinal anterior de terceiros. Tal procedimento configura exceção ao disposto no art. 26 da Portaria INPI nº 8/2022. Instruções específicas para as buscas nos casos de pedidos com oposição podem ser obtidas no item 5.12.1 Orientações gerais para exame de pedidos com oposição. Pesquisas na internet: A internet é outra fonte valiosa de subsídios ao exame dos pedidos de registro de marca, podendo dirimir dúvidas ou reforçar entendimentos. Contudo, é ne..."
